shipment_id,transaction_id,ship_date,delivery_date,status,courier
SHP58805,TXN00069770,2024-06-14,2024-06-23,Delivered,EcomExpress
SHP91241,TXN00028298,2024-02-01,2024-02-11,Delivered,Delhivery
SHP86914,TXN00011028,2024-05-27,2024-05-31,Delivered,Shadowfax
SHP44748,TXN00069585,2024-03-01,2024-03-10,Delivered,Shadowfax
SHP25320,TXN00018219,2024-04-30,2024-05-04,Delivered,Shadowfax
SHP46529,TXN00000279,2024-05-20,2024-05-27,Delivered,EcomExpress
SHP25400,TXN00068988,2024-06-07,2024-06-14,Delivered,BlueDart
SHP58736,TXN00019151,2024-05-03,2024-05-08,Delivered,EcomExpress
SHP13932,TXN00000401,2024-06-11,2024-06-12,Delivered,Shadowfax
SHP91223,TXN00098747,2024-04-11,2024-04-18,Delivered,EcomExpress
SHP56401,TXN00029974,2024-03-16,2024-03-18,Delivered,EcomExpress
SHP11965,TXN00053338,2024-03-24,2024-03-28,Delivered,EcomExpress
SHP31222,TXN00087969,2024-04-22,2024-04-25,Delivered,Shadowfax
SHP97614,TXN00069811,2024-06-08,2024-06-13,Delivered,Shadowfax
SHP40440,TXN00090565,2024-06-30,2024-07-02,Delivered,Shadowfax
SHP69138,TXN00042523,2024-03-29,2024-04-06,Delivered,Delhivery
SHP85060,TXN00008746,2024-02-02,2024-02-07,Delivered,Shadowfax
SHP11897,TXN00091933,2024-06-27,2024-07-01,Delivered,EcomExpress
SHP98250,TXN00014031,2024-05-24,2024-05-30,Delivered,EcomExpress
SHP93476,TXN00087290,2024-05-25,2024-05-28,Delivered,EcomExpress
SHP44485,TXN00049128,2024-01-26,2024-02-02,Delivered,EcomExpress
SHP38122,TXN00093509,2024-04-06,2024-04-07,Delivered,EcomExpress
SHP96045,TXN00080092,2024-06-25,2024-07-02,Delivered,Shadowfax
SHP36467,TXN00042203,2024-02-14,2024-02-21,Delivered,BlueDart
SHP15304,TXN00060968,2024-01-24,2024-02-01,Delivered,Delhivery
SHP99634,TXN00004382,2024-04-10,2024-04-12,Delivered,Delhivery
SHP36055,TXN00014494,2024-05-03,2024-05-09,Delivered,BlueDart
SHP56271,TXN00040463,2024-05-25,2024-05-28,Delivered,Delhivery
SHP43316,TXN00079521,2024-03-31,2024-04-02,Delivered,Shadowfax
SHP38246,TXN00013924,2024-04-08,2024-04-15,Delivered,Shadowfax
SHP32538,TXN00015928,2024-03-11,2024-03-13,Delivered,EcomExpress
SHP91463,TXN00044541,2024-02-21,2024-03-02,Delivered,Delhivery
SHP86023,TXN00037449,2024-01-17,2024-01-26,Delivered,Delhivery
SHP53619,TXN00096307,2024-02-25,2024-03-01,Delivered,Shadowfax
SHP15070,TXN00069928,2024-06-07,2024-06-14,Delivered,Shadowfax
SHP27480,TXN00048992,2024-02-09,2024-02-18,Delivered,Shadowfax
SHP98218,TXN00009605,2024-05-15,2024-05-16,Delivered,Delhivery
SHP30717,TXN00069283,2024-05-11,2024-05-12,Delivered,Shadowfax
SHP86209,TXN00062916,2024-02-05,2024-02-11,Delivered,EcomExpress
SHP52772,TXN00093723,2024-06-28,2024-07-05,Delivered,EcomExpress
SHP11798,TXN00000556,2024-01-30,2024-02-06,Delivered,Delhivery
SHP81622,TXN00024477,2024-05-24,2024-06-02,Delivered,Delhivery
SHP16531,TXN00042991,2024-04-18,2024-04-23,Delivered,EcomExpress
SHP24683,TXN00002926,2024-05-22,2024-05-31,Delivered,Shadowfax
SHP84236,TXN00073687,2024-03-23,2024-03-29,Delivered,Shadowfax
SHP92364,TXN00093492,2024-02-09,2024-02-17,Delivered,Shadowfax
SHP94257,TXN00093312,2024-05-02,2024-05-03,Delivered,Delhivery
SHP25223,TXN00062000,2024-06-17,2024-06-19,Delivered,BlueDart
SHP26816,TXN00078542,2024-06-18,2024-06-28,Delivered,Shadowfax
SHP63684,TXN00088404,2024-01-13,2024-01-14,Delivered,Delhivery
SHP46136,TXN00057938,2024-03-22,2024-03-24,Delivered,BlueDart
SHP39094,TXN00057735,2024-03-31,2024-04-08,Delivered,EcomExpress
SHP44337,TXN00086183,2024-02-20,2024-02-24,Delivered,BlueDart
SHP79868,TXN00091301,2024-06-26,2024-06-27,Delivered,Delhivery
SHP41618,TXN00033394,2024-03-08,2024-03-10,Delivered,BlueDart
SHP40219,TXN00055864,2024-04-08,2024-04-14,Delivered,Shadowfax
SHP36514,TXN00094453,2024-04-19,2024-04-27,Delivered,BlueDart
SHP53141,TXN00062870,2024-06-12,2024-06-18,Delivered,Delhivery
SHP67388,TXN00087903,2024-04-26,2024-04-30,Delivered,Shadowfax
SHP74530,TXN00055103,2024-05-27,2024-06-03,Delivered,Shadowfax
SHP11585,TXN00004404,2024-06-30,2024-07-05,Delivered,BlueDart
SHP43189,TXN00057867,2024-03-21,2024-03-25,Delivered,Shadowfax
SHP85004,TXN00014057,2024-05-26,2024-06-02,Delivered,BlueDart
SHP70442,TXN00079943,2024-03-21,2024-03-30,Delivered,Shadowfax
SHP57241,TXN00036252,2024-04-11,2024-04-21,Delivered,Shadowfax
SHP46076,TXN00064185,2024-01-17,2024-01-24,Delivered,Delhivery
SHP90137,TXN00015647,2024-05-25,2024-05-30,Delivered,EcomExpress
SHP11224,TXN00074765,2024-03-04,2024-03-09,Delivered,BlueDart
SHP85360,TXN00048192,2024-05-15,2024-05-23,Delivered,BlueDart
SHP76753,TXN00055230,2024-01-26,2024-02-01,Delivered,Shadowfax
SHP18698,TXN00067082,2024-01-09,2024-01-19,Delivered,Shadowfax
SHP29019,TXN00058350,2024-05-10,2024-05-11,Delivered,BlueDart
SHP16592,TXN00034619,2024-06-22,2024-06-28,Delivered,EcomExpress
SHP31077,TXN00084500,2024-06-02,2024-06-04,Delivered,Delhivery
SHP75958,TXN00032424,2024-04-16,2024-04-25,Delivered,EcomExpress
SHP47463,TXN00023142,2024-03-31,2024-04-01,Delivered,Shadowfax
SHP13161,TXN00056533,2024-05-05,2024-05-09,Delivered,Delhivery
SHP42224,TXN00066524,2024-03-18,2024-03-27,Delivered,Shadowfax
SHP31223,TXN00001461,2024-04-20,2024-04-30,Delivered,Delhivery
SHP55471,TXN00002018,2024-01-06,2024-01-10,Delivered,BlueDart
SHP38213,TXN00084966,2024-05-05,2024-05-14,Delivered,Shadowfax
SHP34354,TXN00081850,2024-04-06,2024-04-13,Delivered,Shadowfax
SHP24544,TXN00022555,2024-05-09,2024-05-10,Delivered,BlueDart
SHP81233,TXN00067783,2024-04-08,2024-04-18,Delivered,EcomExpress
SHP59555,TXN00061059,2024-04-17,2024-04-18,Delivered,EcomExpress
SHP77883,TXN00096298,2024-06-12,2024-06-20,Delivered,Delhivery
SHP20086,TXN00000813,2024-06-15,2024-06-17,Delivered,BlueDart
SHP94356,TXN00050480,2024-01-28,2024-02-03,Delivered,Shadowfax
SHP89026,TXN00012888,2024-06-22,2024-06-28,Delivered,Shadowfax
SHP63594,TXN00055746,2024-04-16,2024-04-20,Delivered,BlueDart
SHP14356,TXN00002639,2024-04-30,2024-05-10,Delivered,BlueDart
SHP14183,TXN00069690,2024-02-26,2024-02-28,Delivered,Delhivery
SHP93682,TXN00039118,2024-05-17,2024-05-26,Delivered,EcomExpress
SHP60902,TXN00015273,2024-05-11,2024-05-15,Delivered,Shadowfax
SHP13598,TXN00067616,2024-04-13,2024-04-15,Delivered,EcomExpress
SHP81308,TXN00024881,2024-02-12,2024-02-20,Delivered,Delhivery
SHP89143,TXN00012835,2024-04-21,2024-04-23,Delivered,Delhivery
SHP82755,TXN00038680,2024-06-18,2024-06-20,Delivered,BlueDart
SHP21413,TXN00001693,2024-02-01,2024-02-11,Delivered,Delhivery
SHP59923,TXN00082226,2024-04-12,2024-04-17,Delivered,BlueDart
SHP87198,TXN00075959,2024-02-21,2024-02-26,Delivered,Shadowfax
SHP44990,TXN00071957,2024-01-28,2024-02-05,Delivered,Shadowfax
SHP86155,TXN00048948,2024-03-09,2024-03-13,Delivered,Delhivery
SHP28047,TXN00093269,2024-01-13,2024-01-14,Delivered,BlueDart
SHP44318,TXN00018482,2024-06-07,2024-06-17,Delivered,BlueDart
SHP44558,TXN00061947,2024-05-26,2024-06-05,Delivered,BlueDart
SHP76302,TXN00010643,2024-06-20,2024-06-26,Delivered,BlueDart
SHP80643,TXN00070465,2024-03-31,2024-04-07,Delivered,EcomExpress
SHP20662,TXN00087183,2024-01-14,2024-01-23,Delivered,EcomExpress
SHP34289,TXN00023518,2024-04-11,2024-04-17,Delivered,BlueDart
SHP37260,TXN00031630,2024-01-03,2024-01-08,Delivered,BlueDart
SHP17882,TXN00048405,2024-03-07,2024-03-13,Delivered,Delhivery
SHP32176,TXN00003364,2024-06-19,2024-06-24,Delivered,BlueDart
SHP49639,TXN00076169,2024-03-23,2024-03-31,Delivered,EcomExpress
SHP23832,TXN00023917,2024-04-08,2024-04-14,Delivered,Shadowfax
SHP66660,TXN00091384,2024-01-15,2024-01-19,Delivered,Delhivery
SHP46800,TXN00024392,2024-04-22,2024-04-26,Delivered,BlueDart
SHP39559,TXN00022461,2024-05-25,2024-05-30,Delivered,Delhivery
SHP21253,TXN00099323,2024-04-14,2024-04-24,Delivered,BlueDart
SHP21567,TXN00029822,2024-02-29,2024-03-08,Delivered,Delhivery
SHP88202,TXN00022686,2024-03-27,2024-03-28,Delivered,Delhivery
SHP68523,TXN00004501,2024-04-02,2024-04-05,Delivered,EcomExpress
SHP71008,TXN00023510,2024-01-11,2024-01-16,Delivered,EcomExpress
SHP96402,TXN00045191,2024-04-07,2024-04-14,Delivered,Shadowfax
SHP67293,TXN00033511,2024-01-21,2024-01-22,Delivered,BlueDart
SHP60886,TXN00020100,2024-06-12,2024-06-13,Delivered,EcomExpress
SHP13743,TXN00068323,2024-06-12,2024-06-17,Delivered,EcomExpress
SHP70796,TXN00089279,2024-04-10,2024-04-11,Delivered,Shadowfax
SHP60109,TXN00000769,2024-05-25,2024-05-30,Delivered,BlueDart
SHP86990,TXN00089856,2024-01-21,2024-01-31,Delivered,EcomExpress
SHP83770,TXN00024500,2024-02-16,2024-02-18,Delivered,Shadowfax
SHP34845,TXN00069178,2024-05-15,2024-05-18,Delivered,BlueDart
SHP83333,TXN00043737,2024-01-07,2024-01-11,Delivered,Delhivery
SHP57982,TXN00069795,2024-06-10,2024-06-12,Delivered,Delhivery
SHP55786,TXN00079532,2024-03-23,2024-03-29,Delivered,Delhivery
SHP98281,TXN00026706,2024-03-07,2024-03-11,Delivered,EcomExpress
SHP34913,TXN00013980,2024-01-25,2024-01-27,Delivered,Shadowfax
SHP27644,TXN00086147,2024-03-15,2024-03-23,Delivered,Shadowfax
SHP55605,TXN00048290,2024-03-30,2024-04-09,Delivered,Shadowfax
SHP30877,TXN00042265,2024-02-01,2024-02-05,Delivered,EcomExpress
SHP54652,TXN00001376,2024-03-26,2024-04-04,Delivered,EcomExpress
SHP25094,TXN00067162,2024-03-18,2024-03-25,Delivered,Delhivery
SHP38212,TXN00000909,2024-03-21,2024-03-30,Delivered,EcomExpress
SHP92486,TXN00012347,2024-05-19,2024-05-29,Delivered,Shadowfax
SHP66043,TXN00037165,2024-03-30,2024-04-08,Delivered,EcomExpress
SHP84487,TXN00056385,2024-03-27,2024-04-02,Delivered,Shadowfax
SHP35373,TXN00042029,2024-03-24,2024-04-01,Delivered,Shadowfax
SHP16784,TXN00055128,2024-01-08,2024-01-13,Delivered,BlueDart
SHP39998,TXN00085510,2024-03-11,2024-03-21,Delivered,BlueDart
SHP38055,TXN00066717,2024-01-08,2024-01-13,Delivered,Delhivery
SHP89892,TXN00081655,2024-01-18,2024-01-25,Delivered,EcomExpress
SHP78773,TXN00028789,2024-06-15,2024-06-16,Delivered,EcomExpress
SHP23152,TXN00092134,2024-04-21,2024-04-25,Delivered,BlueDart
SHP58504,TXN00041780,2024-01-19,2024-01-27,Delivered,Delhivery
SHP35754,TXN00052752,2024-04-10,2024-04-17,Delivered,EcomExpress
SHP89758,TXN00030986,2024-02-06,2024-02-11,Delivered,BlueDart
SHP23290,TXN00076494,2024-02-19,2024-02-26,Delivered,EcomExpress
SHP10788,TXN00038812,2024-04-20,2024-04-29,Delivered,EcomExpress
SHP47326,TXN00005452,2024-02-16,2024-02-20,Delivered,BlueDart
SHP12525,TXN00012041,2024-03-17,2024-03-24,Delivered,Delhivery
SHP90719,TXN00074247,2024-06-07,2024-06-11,Delivered,EcomExpress
SHP45557,TXN00096544,2024-03-09,2024-03-16,Delivered,EcomExpress
SHP24595,TXN00094460,2024-01-31,2024-02-09,Delivered,Shadowfax
SHP15033,TXN00025544,2024-02-04,2024-02-08,Delivered,EcomExpress
SHP76395,TXN00032961,2024-05-05,2024-05-10,Delivered,Shadowfax
SHP31585,TXN00094007,2024-04-22,2024-04-23,Delivered,Shadowfax
SHP39680,TXN00029987,2024-01-21,2024-01-28,Delivered,Shadowfax
SHP57867,TXN00011447,2024-03-24,2024-03-29,Delivered,BlueDart
SHP72172,TXN00032634,2024-01-07,2024-01-08,Delivered,EcomExpress
SHP96594,TXN00084955,2024-04-25,2024-04-29,Delivered,Delhivery
SHP69017,TXN00028612,2024-02-29,2024-03-05,Delivered,Delhivery
SHP49958,TXN00099828,2024-03-10,2024-03-15,Delivered,Delhivery
SHP24810,TXN00053534,2024-06-12,2024-06-16,Delivered,EcomExpress
SHP47722,TXN00030524,2024-03-31,2024-04-03,Delivered,EcomExpress
SHP29153,TXN00016406,2024-02-21,2024-02-26,Delivered,BlueDart
SHP72125,TXN00077673,2024-02-11,2024-02-15,Delivered,Delhivery
SHP31852,TXN00012830,2024-03-16,2024-03-18,Delivered,Shadowfax
SHP64681,TXN00015942,2024-04-12,2024-04-17,Delivered,Delhivery
SHP80504,TXN00092019,2024-01-17,2024-01-24,Delivered,EcomExpress
SHP29915,TXN00098723,2024-01-27,2024-02-02,Delivered,Shadowfax
SHP90147,TXN00096833,2024-03-27,2024-04-06,Delivered,EcomExpress
SHP25253,TXN00031148,2024-03-16,2024-03-19,Delivered,EcomExpress
SHP59905,TXN00055325,2024-05-20,2024-05-21,Delivered,Delhivery
SHP64842,TXN00088593,2024-06-24,2024-06-30,Delivered,EcomExpress
SHP98131,TXN00054306,2024-05-02,2024-05-04,Delivered,Shadowfax
SHP69701,TXN00026473,2024-06-10,2024-06-11,Delivered,Delhivery
SHP53816,TXN00064539,2024-04-27,2024-04-29,Delivered,BlueDart
SHP57319,TXN00033473,2024-01-27,2024-02-02,Delivered,Delhivery
SHP73831,TXN00091663,2024-01-08,2024-01-15,Delivered,BlueDart
SHP60800,TXN00094276,2024-03-08,2024-03-16,Delivered,BlueDart
SHP51888,TXN00049992,2024-04-08,2024-04-11,Delivered,Shadowfax
SHP61534,TXN00083505,2024-06-04,2024-06-06,Delivered,Shadowfax
SHP42571,TXN00043534,2024-03-05,2024-03-08,Delivered,Shadowfax
SHP37552,TXN00058189,2024-05-21,2024-05-30,Delivered,Delhivery
SHP21307,TXN00076181,2024-06-21,2024-06-28,Delivered,BlueDart
SHP18347,TXN00059594,2024-06-28,2024-07-01,Delivered,Shadowfax
SHP36100,TXN00063886,2024-01-24,2024-02-01,Delivered,BlueDart
SHP11130,TXN00048272,2024-05-18,2024-05-23,Delivered,Shadowfax
SHP65657,TXN00010637,2024-05-12,2024-05-22,Delivered,BlueDart
SHP27528,TXN00038193,2024-06-23,2024-06-29,Delivered,Delhivery
SHP72539,TXN00013606,2024-03-21,2024-03-27,Delivered,EcomExpress
SHP52088,TXN00004310,2024-02-29,2024-03-04,Delivered,Delhivery
SHP55321,TXN00069538,2024-05-22,2024-05-27,Delivered,EcomExpress
SHP13939,TXN00097854,2024-03-29,2024-04-02,Delivered,EcomExpress
SHP43075,TXN00080006,2024-03-12,2024-03-16,Delivered,Delhivery
SHP84621,TXN00030670,2024-03-07,2024-03-10,Delivered,BlueDart
SHP49766,TXN00048438,2024-05-15,2024-05-17,Delivered,Delhivery
SHP40185,TXN00036730,2024-06-30,2024-07-10,Delivered,BlueDart
SHP38955,TXN00017979,2024-05-20,2024-05-29,Delivered,Shadowfax
SHP26272,TXN00065059,2024-02-17,2024-02-26,Delivered,Delhivery
SHP74120,TXN00041687,2024-03-22,2024-03-25,Delivered,BlueDart
SHP40795,TXN00052588,2024-06-19,2024-06-25,Delivered,EcomExpress
SHP94853,TXN00087752,2024-06-22,2024-06-28,Delivered,Delhivery
SHP43461,TXN00028830,2024-05-14,2024-05-21,Delivered,BlueDart
SHP10071,TXN00024457,2024-03-22,2024-03-25,Delivered,EcomExpress
SHP97898,TXN00032314,2024-01-03,2024-01-04,Delivered,EcomExpress
SHP39999,TXN00003549,2024-04-09,2024-04-18,Delivered,BlueDart
SHP89934,TXN00051751,2024-03-15,2024-03-21,Delivered,EcomExpress
SHP21669,TXN00086070,2024-02-26,2024-03-02,Delivered,Delhivery
SHP29791,TXN00055330,2024-06-19,2024-06-25,Delivered,Delhivery
SHP18441,TXN00065722,2024-03-20,2024-03-21,Delivered,Shadowfax
SHP80839,TXN00012559,2024-04-11,2024-04-20,Delivered,EcomExpress
SHP73227,TXN00049289,2024-03-12,2024-03-21,Delivered,BlueDart
SHP76568,TXN00035861,2024-01-11,2024-01-18,Delivered,Delhivery
SHP61193,TXN00095432,2024-01-23,2024-01-26,Delivered,BlueDart
SHP73112,TXN00090116,2024-02-04,2024-02-06,Delivered,Shadowfax
SHP90169,TXN00061847,2024-04-08,2024-04-17,Delivered,EcomExpress
SHP73925,TXN00043012,2024-04-11,2024-04-12,Delivered,Delhivery
SHP44773,TXN00018948,2024-04-11,2024-04-21,Delivered,BlueDart
SHP77481,TXN00011968,2024-02-25,2024-02-26,Delivered,BlueDart
SHP97798,TXN00001708,2024-04-15,2024-04-17,Delivered,EcomExpress
SHP46546,TXN00024438,2024-01-12,2024-01-18,Delivered,Shadowfax
SHP71720,TXN00068671,2024-06-13,2024-06-14,Delivered,BlueDart
SHP24547,TXN00064200,2024-04-11,2024-04-13,Delivered,EcomExpress
SHP63624,TXN00025380,2024-01-08,2024-01-11,Delivered,Delhivery
SHP82912,TXN00004888,2024-01-07,2024-01-09,Delivered,Shadowfax
SHP83821,TXN00047558,2024-06-03,2024-06-04,Delivered,BlueDart
SHP39093,TXN00065463,2024-02-08,2024-02-10,Delivered,Shadowfax
SHP85141,TXN00056340,2024-05-07,2024-05-08,Delivered,BlueDart
SHP76517,TXN00002893,2024-04-20,2024-04-26,Delivered,Shadowfax
SHP84078,TXN00050756,2024-01-26,2024-02-02,Delivered,Shadowfax
SHP39066,TXN00046272,2024-03-07,2024-03-12,Delivered,EcomExpress
SHP69931,TXN00002466,2024-03-22,2024-03-24,Delivered,Delhivery
SHP36713,TXN00045182,2024-03-26,2024-04-04,Delivered,Delhivery
SHP56375,TXN00067361,2024-04-14,2024-04-21,Delivered,Shadowfax
SHP78946,TXN00063539,2024-06-23,2024-07-03,Delivered,Delhivery
SHP20679,TXN00032854,2024-05-22,2024-05-29,Delivered,BlueDart
SHP25289,TXN00099301,2024-03-29,2024-03-30,Delivered,Delhivery
SHP94708,TXN00066496,2024-02-10,2024-02-12,Delivered,EcomExpress
SHP91100,TXN00085564,2024-06-12,2024-06-22,Delivered,EcomExpress
SHP89537,TXN00064326,2024-06-17,2024-06-21,Delivered,EcomExpress
SHP61872,TXN00076224,2024-05-31,2024-06-01,Delivered,Delhivery
SHP10418,TXN00034486,2024-03-13,2024-03-20,Delivered,EcomExpress
SHP13158,TXN00069696,2024-05-11,2024-05-19,Delivered,BlueDart
SHP90004,TXN00051905,2024-03-22,2024-03-24,Delivered,BlueDart
SHP10700,TXN00064064,2024-04-13,2024-04-17,Delivered,EcomExpress
SHP54503,TXN00040742,2024-01-06,2024-01-12,Delivered,Delhivery
SHP70404,TXN00043094,2024-06-18,2024-06-27,Delivered,EcomExpress
SHP89635,TXN00010628,2024-02-14,2024-02-15,Delivered,Shadowfax
SHP31320,TXN00064392,2024-04-14,2024-04-23,Delivered,Delhivery
SHP35133,TXN00010084,2024-01-08,2024-01-10,Delivered,BlueDart
SHP13012,TXN00083722,2024-03-12,2024-03-21,Delivered,EcomExpress
SHP69513,TXN00098464,2024-03-31,2024-04-03,Delivered,Delhivery
SHP61183,TXN00033527,2024-05-20,2024-05-21,Delivered,BlueDart
SHP62242,TXN00009188,2024-06-22,2024-07-01,Delivered,EcomExpress
SHP17165,TXN00040219,2024-04-15,2024-04-25,Delivered,Delhivery
SHP84233,TXN00041605,2024-05-18,2024-05-26,Delivered,Delhivery
SHP33179,TXN00026164,2024-03-11,2024-03-14,Delivered,BlueDart
SHP61361,TXN00049453,2024-01-25,2024-02-02,Delivered,EcomExpress
SHP93810,TXN00039232,2024-04-15,2024-04-25,Delivered,BlueDart
SHP44578,TXN00070442,2024-05-12,2024-05-19,Delivered,BlueDart
SHP84525,TXN00052058,2024-05-06,2024-05-12,Delivered,BlueDart
SHP17890,TXN00030373,2024-04-05,2024-04-08,Delivered,Shadowfax
SHP83427,TXN00035973,2024-06-04,2024-06-10,Delivered,BlueDart
SHP18868,TXN00036213,2024-06-03,2024-06-10,Delivered,BlueDart
SHP21733,TXN00070010,2024-04-05,2024-04-07,Delivered,Delhivery
SHP65319,TXN00091445,2024-03-18,2024-03-21,Delivered,Shadowfax
SHP24414,TXN00047245,2024-06-04,2024-06-08,Delivered,EcomExpress
SHP22823,TXN00023169,2024-04-15,2024-04-18,Delivered,Delhivery
SHP53787,TXN00083672,2024-01-03,2024-01-07,Delivered,Delhivery
SHP38175,TXN00000651,2024-04-06,2024-04-13,Delivered,BlueDart
SHP51828,TXN00010252,2024-01-10,2024-01-12,Delivered,BlueDart
SHP95455,TXN00002440,2024-04-08,2024-04-12,Delivered,EcomExpress
SHP83953,TXN00022049,2024-01-18,2024-01-22,Delivered,Shadowfax
SHP68476,TXN00081567,2024-01-02,2024-01-11,Delivered,Delhivery
SHP98691,TXN00079026,2024-06-11,2024-06-16,Delivered,Shadowfax
SHP40415,TXN00090957,2024-01-22,2024-01-27,Delivered,Delhivery
SHP77733,TXN00011706,2024-06-21,2024-06-30,Delivered,Delhivery
SHP26641,TXN00007311,2024-04-05,2024-04-13,Delivered,Shadowfax
SHP64217,TXN00064936,2024-03-06,2024-03-10,Delivered,EcomExpress
SHP60823,TXN00070633,2024-05-31,2024-06-06,Delivered,BlueDart
SHP85252,TXN00040702,2024-06-17,2024-06-20,Delivered,Shadowfax
SHP77602,TXN00017933,2024-01-29,2024-02-02,Delivered,Delhivery
SHP25172,TXN00095532,2024-02-11,2024-02-21,Delivered,EcomExpress
SHP39911,TXN00067103,2024-03-24,2024-03-31,Delivered,Delhivery
SHP11124,TXN00009210,2024-06-13,2024-06-21,Delivered,Delhivery
SHP70447,TXN00050273,2024-02-20,2024-03-01,Delivered,Delhivery
SHP95366,TXN00025057,2024-03-07,2024-03-15,Delivered,Shadowfax
SHP25066,TXN00022138,2024-04-17,2024-04-26,Delivered,EcomExpress
SHP15738,TXN00098559,2024-04-20,2024-04-22,Delivered,EcomExpress
SHP73956,TXN00080932,2024-03-29,2024-04-07,Delivered,Shadowfax
SHP82415,TXN00045718,2024-04-29,2024-05-01,Delivered,Delhivery
SHP76178,TXN00093825,2025-05-01,2025-05-08,Delivered,Delhivery
SHP66559,TXN00068437,2024-06-03,2024-06-11,Delivered,EcomExpress
SHP75804,TXN00037415,2024-02-02,2024-02-04,Delivered,Delhivery
SHP21464,TXN00026013,2024-04-08,2024-04-16,Delivered,EcomExpress
SHP34156,TXN00019051,2024-01-02,2024-01-08,Delivered,EcomExpress
SHP48400,TXN00017284,2024-03-10,2024-03-14,Delivered,BlueDart
SHP47723,TXN00041672,2024-05-08,2024-05-10,Delivered,Delhivery
SHP88077,TXN00054713,2024-06-10,2024-06-16,Delivered,EcomExpress
SHP93006,TXN00079525,2024-03-05,2024-03-12,Delivered,BlueDart
SHP90530,TXN00044301,2024-01-21,2024-01-30,Delivered,BlueDart
SHP20319,TXN00043642,2024-01-10,2024-01-15,Delivered,Shadowfax
SHP92746,TXN00026768,2024-04-09,2024-04-13,Delivered,EcomExpress
SHP27008,TXN00091574,2024-05-10,2024-05-15,Delivered,Shadowfax
SHP79864,TXN00004293,2024-06-12,2024-06-13,Delivered,BlueDart
SHP67102,TXN00026306,2024-02-28,2024-03-02,Delivered,EcomExpress
SHP98149,TXN00047967,2024-01-08,2024-01-12,Delivered,Shadowfax
SHP30349,TXN00071509,2024-03-25,2024-04-02,Delivered,Delhivery
SHP17924,TXN00054736,2024-01-16,2024-01-18,Delivered,Shadowfax
SHP99776,TXN00043324,2024-02-29,2024-03-01,Delivered,EcomExpress
SHP97818,TXN00021067,2024-03-16,2024-03-24,Delivered,Shadowfax
SHP20789,TXN00077701,2024-05-29,2024-06-04,Delivered,Shadowfax
SHP88685,TXN00011665,2024-03-16,2024-03-25,Delivered,BlueDart
SHP38279,TXN00015726,2024-03-29,2024-04-06,Delivered,Delhivery
SHP87059,TXN00085780,2024-05-02,2024-05-11,Delivered,BlueDart
SHP22235,TXN00040422,2024-05-02,2024-05-08,Delivered,BlueDart
SHP10446,TXN00011729,2024-01-23,2024-01-28,Delivered,EcomExpress
SHP52340,TXN00086672,2024-05-16,2024-05-23,Delivered,BlueDart
SHP72422,TXN00001704,2024-03-26,2024-03-30,Delivered,BlueDart
SHP19279,TXN00074702,2024-03-09,2024-03-17,Delivered,BlueDart
SHP40223,TXN00088083,2024-03-28,2024-03-29,Delivered,Delhivery
SHP62609,TXN00018328,2024-01-23,2024-01-26,Delivered,EcomExpress
SHP12482,TXN00080099,2024-03-28,2024-03-30,Delivered,Delhivery
SHP38750,TXN00057664,2024-06-30,2024-07-07,Delivered,BlueDart
SHP71740,TXN00017108,2024-05-06,2024-05-14,Delivered,Delhivery
SHP27234,TXN00018780,2024-03-29,2024-04-07,Delivered,Delhivery
SHP52954,TXN00091052,2024-05-05,2024-05-10,Delivered,Shadowfax
SHP99855,TXN00033765,2024-03-20,2024-03-23,Delivered,Shadowfax
SHP87687,TXN00036542,2024-05-12,2024-05-13,Delivered,Delhivery
SHP15044,TXN00005819,2024-03-31,2024-04-10,Delivered,Delhivery
SHP44646,TXN00052374,2024-06-18,2024-06-20,Delivered,EcomExpress
SHP68282,TXN00019999,2024-02-07,2024-02-10,Delivered,Delhivery
SHP84414,TXN00086970,2024-05-20,2024-05-30,Delivered,Shadowfax
SHP35774,TXN00042484,2024-05-23,2024-05-31,Delivered,BlueDart
SHP19905,TXN00060260,2024-03-06,2024-03-12,Delivered,EcomExpress
SHP49144,TXN00093693,2024-02-18,2024-02-26,Delivered,EcomExpress
SHP51400,TXN00098377,2024-02-29,2024-03-07,Delivered,Shadowfax
SHP82213,TXN00045277,2024-02-10,2024-02-17,Delivered,Delhivery
