session_id,timestamp,event_type,product_id,user_id,device
SES980485,2024-03-22 10:20:00,remove_from_cart,P0205,,Tablet
SES133636,2024-03-16 11:18:00,view_item,,,Mobile
SES396969,2024-02-04 05:39:00,search,P0207,,Tablet
SES468426,2024-04-27 10:45:00,view_item,P0095,,Tablet
SES759804,2024-01-10 10:35:00,view_item,P0257,U5962,Tablet
SES681973,2024-02-03 14:11:00,add_to_cart,,U2840,Mobile
SES226128,2024-04-01 23:25:00,view_item,P0284,,Mobile
SES222486,2024-03-08 03:46:00,add_to_cart,P0132,,Desktop
SES866529,2024-03-28 02:28:00,view_item,P0411,,Tablet
SES179048,2024-03-29 05:53:00,view_item,P0452,,Mobile
SES436006,2024-05-19 03:57:00,search,P0272,,Desktop
SES484119,2024-02-14 14:14:00,remove_from_cart,,,Desktop
SES759882,2024-02-25 22:12:00,view_item,P0263,,Desktop
SES502787,2024-04-12 21:03:00,purchase,,,Tablet
SES997277,2024-05-08 12:03:00,remove_from_cart,,U8974,Desktop
SES267138,2024-06-16 10:30:00,view_item,P0477,,Desktop
SES624763,2024-06-10 08:18:00,search,P0388,U4125,Desktop
SES763557,2024-06-30 12:52:00,view_item,P0203,,Tablet
SES272414,2024-03-14 21:12:00,view_item,P0150,U7333,Mobile
SES642111,2024-06-10 20:40:00,view_item,P0341,U5176,Desktop
SES708012,2024-01-12 02:52:00,purchase,P0223,,Tablet
SES399642,2024-03-26 17:37:00,remove_from_cart,,,Tablet
SES836110,2024-02-17 16:19:00,search,P0060,U6619,Desktop
SES864719,2024-06-19 06:05:00,view_item,,U6193,Mobile
SES286938,2024-03-02 23:32:00,search,P0225,U8112,Mobile
SES297384,2024-04-17 19:14:00,add_to_cart,P0140,U4818,Tablet
SES947247,2024-06-22 04:25:00,view_item,P0030,U3346,Tablet
SES655755,2024-04-28 14:21:00,add_to_cart,P0245,,Desktop
SES975095,2024-05-28 06:12:00,view_item,P0395,U887,Mobile
SES999175,2024-05-04 22:49:00,view_item,,,Tablet
SES222502,2024-02-19 08:54:00,purchase,P0240,U7265,Tablet
SES710372,2024-05-06 02:01:00,view_item,P0298,U7979,Desktop
SES781374,2024-01-13 10:24:00,view_item,P0133,U2529,Mobile
SES840501,2024-03-20 16:59:00,add_to_cart,P0425,U4224,Desktop
SES537083,2024-04-24 10:10:00,view_item,,,Tablet
SES811178,2024-02-19 23:06:00,view_item,P0249,U4476,Tablet
SES257134,2024-01-14 10:08:00,view_item,P0400,U5496,Tablet
SES444578,2024-03-20 05:47:00,add_to_cart,P0391,,Desktop
SES285767,2024-03-20 17:55:00,add_to_cart,P0351,,Tablet
SES163863,2024-05-26 09:50:00,view_item,P0303,U7977,Tablet
SES826585,2024-06-03 11:03:00,remove_from_cart,P0190,,Desktop
SES359245,2024-04-09 00:13:00,view_item,P0162,U4764,Mobile
SES168584,2024-04-03 18:35:00,view_item,P0488,U4716,Mobile
SES461984,2024-03-26 01:22:00,search,P0489,,Mobile
SES373289,2024-03-17 16:27:00,search,P0448,U9782,Tablet
SES537269,2024-03-30 10:07:00,view_item,P0282,,Tablet
SES395340,2024-03-28 13:34:00,purchase,P0101,U4744,Desktop
SES405284,2024-05-16 04:27:00,search,,U8042,Tablet
SES353455,2024-02-05 22:24:00,view_item,,U5790,Mobile
SES320072,2024-02-25 15:39:00,view_item,P0466,U6791,Tablet
SES701281,2024-03-21 02:41:00,add_to_cart,P0132,U8370,Tablet
SES516849,2024-02-27 23:52:00,view_item,P0119,,Tablet
SES307266,2024-02-21 04:07:00,add_to_cart,P0478,,Desktop
SES411094,2024-02-02 00:54:00,purchase,,,Desktop
SES649817,2024-04-06 22:52:00,search,P0070,,Mobile
SES374300,2024-05-07 10:50:00,add_to_cart,P0030,U6589,Tablet
SES361731,2024-05-16 13:06:00,view_item,P0175,U5411,Tablet
SES909489,2024-02-12 17:44:00,view_item,P0357,,Desktop
SES896794,2024-01-31 04:15:00,view_item,,,Tablet
SES481150,2024-04-10 01:18:00,remove_from_cart,P0476,U573,Mobile
SES887892,2024-02-10 09:36:00,remove_from_cart,P0457,,Tablet
SES259249,2024-04-12 12:25:00,view_item,P0039,U5846,Desktop
SES869499,2024-03-27 18:10:00,view_item,,,Tablet
SES376398,2024-06-02 21:20:00,add_to_cart,,,Mobile
SES855008,2024-05-25 13:34:00,view_item,P0108,U3253,Mobile
SES917163,2024-02-11 19:57:00,search,P0232,,Mobile
SES825253,2024-05-14 11:44:00,view_item,P0100,U455,Desktop
SES286685,2024-04-19 23:33:00,view_item,P0430,,Desktop
SES409151,2024-03-30 00:53:00,view_item,P0467,U6415,Tablet
SES985318,2024-02-15 21:13:00,view_item,P0257,,Mobile
SES207966,2024-05-22 13:15:00,view_item,P0395,,Tablet
SES216279,2024-01-05 14:59:00,add_to_cart,P0194,,Mobile
SES432851,2024-01-04 05:47:00,search,P0000,,Tablet
SES147867,2024-01-29 19:33:00,view_item,P0375,,Tablet
SES466634,2024-01-28 11:16:00,add_to_cart,P0414,,Tablet
SES823690,2024-02-16 02:42:00,search,,U7870,Mobile
SES235512,2024-05-03 23:47:00,search,P0122,,Desktop
SES749573,2024-06-30 17:32:00,search,P0446,,Tablet
SES379277,2024-04-28 08:16:00,view_item,P0310,,Desktop
SES756062,2024-05-04 00:41:00,view_item,,,Mobile
SES332961,2024-01-18 10:58:00,view_item,,U6891,Tablet
SES280708,2024-02-26 04:28:00,remove_from_cart,P0434,,Desktop
SES682235,2024-06-13 03:01:00,add_to_cart,P0260,,Desktop
SES123685,2024-02-12 01:34:00,view_item,,,Mobile
SES194817,2024-04-12 13:20:00,search,,U2661,Mobile
SES631415,2024-03-20 02:05:00,search,P0444,,Desktop
SES885060,2024-05-26 21:10:00,purchase,P0380,,Mobile
SES785739,2024-02-04 07:12:00,remove_from_cart,P0459,U1513,Tablet
SES947404,2024-03-28 11:33:00,purchase,P0037,U3331,Desktop
SES471517,2024-06-04 13:28:00,view_item,P0102,,Mobile
SES342836,2024-04-02 00:30:00,view_item,P0133,,Tablet
SES195400,2024-03-03 15:34:00,view_item,P0498,U2899,Mobile
SES175144,2024-05-30 18:41:00,search,P0185,,Tablet
SES929303,2024-05-28 00:53:00,view_item,P0163,U8261,Mobile
SES551633,2024-03-20 11:30:00,add_to_cart,P0002,U8002,Mobile
SES552125,2024-02-06 21:55:00,view_item,P0059,,Tablet
SES971957,2024-01-31 21:51:00,add_to_cart,P0094,U2573,Tablet
SES623802,2024-06-03 06:45:00,add_to_cart,P0414,U5565,Desktop
SES533614,2024-01-05 05:00:00,view_item,P0037,U9157,Mobile
SES567992,2024-04-09 22:05:00,purchase,P0005,,Tablet
SES339152,2024-04-30 22:48:00,view_item,P0436,,Desktop
SES706389,2024-01-23 06:43:00,view_item,P0189,,Desktop
SES773350,2024-04-23 04:38:00,view_item,P0213,,Mobile
SES871558,2024-01-14 16:06:00,view_item,,U1407,Tablet
SES115970,2024-03-29 02:46:00,remove_from_cart,P0299,,Desktop
SES892314,2024-02-03 07:09:00,view_item,P0078,U9529,Tablet
SES214972,2024-06-05 11:30:00,view_item,P0099,U1120,Tablet
SES338451,2024-01-05 13:47:00,view_item,P0376,,Desktop
SES182985,2024-06-27 07:34:00,view_item,P0375,U5492,Tablet
SES769256,2024-05-12 04:55:00,view_item,P0344,,Mobile
SES632038,2024-06-14 13:18:00,remove_from_cart,P0367,,Tablet
SES253639,2024-03-07 15:27:00,view_item,P0156,U136,Tablet
SES764799,2024-06-21 03:14:00,view_item,P0388,,Mobile
SES310951,2024-02-20 14:38:00,view_item,P0074,,Desktop
SES739237,2024-05-11 05:20:00,view_item,P0280,,Desktop
SES581374,2024-05-22 18:09:00,view_item,P0495,,Desktop
SES883402,2024-02-02 17:59:00,remove_from_cart,P0272,,Tablet
SES379573,2024-01-14 23:46:00,add_to_cart,,,Desktop
SES160477,2024-04-09 06:04:00,view_item,,,Desktop
SES570511,2024-03-25 10:10:00,view_item,P0297,U2923,Tablet
SES167866,2024-05-03 19:37:00,search,P0367,,Tablet
SES446360,2024-03-27 03:51:00,remove_from_cart,,,Desktop
SES264683,2024-04-06 17:18:00,view_item,P0388,,Mobile
SES450825,2024-03-19 22:56:00,view_item,P0350,,Desktop
SES852511,2024-03-26 11:36:00,search,P0131,,Tablet
SES334954,2024-04-22 13:41:00,view_item,P0285,,Mobile
SES529037,2024-04-21 21:19:00,view_item,P0062,U8262,Tablet
SES836601,2024-01-15 07:13:00,search,P0070,,Mobile
SES190497,2024-05-26 12:52:00,add_to_cart,,U392,Mobile
SES955598,2024-01-29 18:42:00,view_item,P0363,U7937,Tablet
SES185005,2024-03-22 03:39:00,view_item,P0413,,Tablet
SES644669,2024-01-03 05:16:00,add_to_cart,P0013,,Mobile
SES532433,2024-05-22 07:28:00,add_to_cart,P0029,,Tablet
SES993732,2024-06-16 19:22:00,add_to_cart,P0172,,Desktop
SES600834,2024-03-26 17:36:00,purchase,P0198,,Mobile
SES184613,2024-05-13 16:51:00,view_item,,,Tablet
SES380704,2024-02-17 16:13:00,view_item,P0351,U5824,Desktop
SES908280,2024-03-09 15:28:00,view_item,P0476,,Mobile
SES746948,2024-06-11 07:53:00,view_item,P0092,,Mobile
SES462699,2024-01-28 23:04:00,add_to_cart,P0434,,Mobile
SES223620,2024-06-11 16:53:00,view_item,P0162,,Desktop
SES642978,2024-04-07 19:17:00,view_item,,,Mobile
SES727824,2024-01-12 01:38:00,view_item,P0196,U609,Tablet
SES566339,2024-03-17 08:28:00,view_item,P0077,U814,Tablet
SES534357,2024-03-17 13:22:00,search,P0000,U5830,Tablet
SES600801,2024-01-29 20:23:00,remove_from_cart,P0064,,Mobile
SES346386,2024-04-13 02:47:00,search,P0258,,Desktop
SES790975,2024-05-23 04:46:00,view_item,,,Tablet
SES592979,2024-01-28 22:36:00,view_item,P0034,U7938,Desktop
SES688527,2024-03-25 04:00:00,view_item,P0348,,Mobile
SES605567,2024-04-13 11:02:00,view_item,,,Desktop
SES630806,2024-03-20 00:26:00,add_to_cart,P0338,,Desktop
SES486603,2024-05-12 01:52:00,search,P0395,,Tablet
SES470448,2024-02-10 14:49:00,view_item,P0085,,Mobile
SES441329,2024-03-07 10:03:00,search,P0313,U8627,Desktop
SES542445,2024-04-17 22:34:00,view_item,,,Tablet
SES647203,2024-04-09 11:13:00,view_item,P0145,U4004,Desktop
SES148638,2024-05-21 09:49:00,view_item,P0329,,Tablet
SES906998,2024-03-24 16:09:00,view_item,P0138,,Tablet
SES794382,2024-04-14 02:35:00,view_item,P0389,,Tablet
SES566062,2024-04-08 08:23:00,search,P0385,,Mobile
SES784319,2024-06-12 20:34:00,search,P0214,,Mobile
SES436737,2024-03-23 06:31:00,view_item,P0123,,Tablet
SES834430,2024-03-07 15:12:00,add_to_cart,P0046,,Desktop
SES499783,2024-06-15 15:00:00,add_to_cart,P0169,,Desktop
SES338047,2024-06-10 20:44:00,remove_from_cart,P0046,,Mobile
SES423710,2024-03-22 21:31:00,view_item,,U4093,Mobile
SES747390,2024-02-21 14:10:00,view_item,,U4179,Mobile
SES456479,2024-01-04 04:28:00,view_item,P0103,,Desktop
SES886706,2024-05-26 14:10:00,add_to_cart,P0133,,Desktop
SES591169,2024-02-14 03:30:00,add_to_cart,P0178,,Tablet
SES241742,2024-01-02 21:44:00,view_item,P0126,,Desktop
SES332371,2024-01-30 19:06:00,add_to_cart,P0033,U231,Mobile
SES398244,2024-06-23 17:55:00,view_item,P0395,,Tablet
SES520634,2024-02-27 14:06:00,search,P0418,U4894,Desktop
SES747705,2024-04-02 05:53:00,remove_from_cart,,U164,Tablet
SES361850,2024-04-08 07:35:00,remove_from_cart,P0019,,Mobile
SES502392,2024-04-07 10:18:00,view_item,,U6860,Desktop
SES449190,2024-02-22 12:15:00,view_item,P0042,U4291,Mobile
SES198061,2024-02-04 08:39:00,view_item,P0392,,Desktop
SES904251,2024-04-20 19:58:00,search,P0477,,Tablet
SES130633,2024-04-25 14:50:00,add_to_cart,P0023,,Desktop
SES297651,2024-02-25 04:44:00,add_to_cart,P0469,U3949,Mobile
SES298772,2024-05-10 13:43:00,view_item,P0194,,Mobile
SES346645,2024-04-20 05:17:00,search,P0367,U7306,Mobile
SES766754,2024-03-10 07:00:00,search,P0081,,Tablet
SES532664,2024-01-15 08:22:00,view_item,,U8639,Desktop
SES651259,2024-03-30 01:17:00,remove_from_cart,P0086,U4538,Tablet
SES773743,2024-04-13 08:20:00,add_to_cart,,U9176,Tablet
SES582045,2024-06-08 16:30:00,search,P0279,U1140,Tablet
SES688103,2024-02-24 13:19:00,view_item,P0406,,Tablet
SES563558,2024-06-06 15:50:00,search,,U995,Mobile
SES998042,2024-04-14 00:13:00,add_to_cart,P0462,U2171,Desktop
SES441461,2024-03-14 02:40:00,purchase,,,Tablet
SES519967,2024-06-04 23:21:00,view_item,,,Mobile
SES347570,2024-05-26 14:53:00,search,P0396,U3782,Desktop
SES968076,2024-01-19 11:54:00,remove_from_cart,P0440,U8643,Desktop
SES275379,2024-03-29 18:54:00,remove_from_cart,,,Desktop
SES478773,2024-01-24 11:23:00,add_to_cart,,,Desktop
SES788053,2024-06-25 07:55:00,add_to_cart,P0085,U5054,Tablet
SES939765,2024-05-21 03:09:00,view_item,P0355,,Tablet
SES939462,2024-02-01 01:10:00,view_item,P0417,U777,Desktop
SES824093,2024-01-17 12:58:00,view_item,,U8354,Desktop
SES652071,2024-01-16 10:20:00,view_item,,U8932,Mobile
SES506297,2024-01-06 16:21:00,remove_from_cart,P0283,,Desktop
SES577497,2024-03-30 10:26:00,search,P0330,U6158,Desktop
SES873382,2024-02-09 13:16:00,add_to_cart,P0109,U9691,Desktop
SES690002,2024-03-29 17:55:00,remove_from_cart,P0381,U9704,Desktop
SES574081,2024-05-29 17:32:00,view_item,P0119,,Desktop
SES494154,2024-01-04 00:25:00,view_item,P0314,U1490,Mobile
SES406733,2024-04-13 04:04:00,view_item,P0301,,Mobile
SES634068,2024-06-26 22:07:00,view_item,P0017,U4854,Desktop
SES873718,2024-02-15 00:37:00,search,P0179,U4834,Tablet
SES276453,2024-05-03 08:45:00,remove_from_cart,P0088,,Desktop
SES126146,2024-06-05 12:55:00,view_item,P0088,U3324,Tablet
SES191547,2024-01-30 17:43:00,view_item,P0172,U3541,Mobile
SES730199,2024-03-07 04:23:00,view_item,P0340,,Mobile
SES520929,2024-03-20 09:09:00,view_item,P0198,,Mobile
SES919835,2024-01-19 14:27:00,search,,,Mobile
SES637690,2024-05-19 01:38:00,remove_from_cart,P0408,,Tablet
SES570196,2024-03-10 06:34:00,remove_from_cart,P0248,,Tablet
SES750708,2024-04-12 10:28:00,search,P0336,,Tablet
SES861866,2024-06-27 08:11:00,view_item,P0091,,Mobile
SES326164,2024-06-03 01:46:00,remove_from_cart,,U3933,Mobile
SES374935,2024-04-29 23:39:00,view_item,P0442,U4993,Desktop
SES390490,2024-04-25 10:07:00,search,,U1495,Tablet
SES301594,2024-01-23 02:28:00,view_item,P0252,U7344,Desktop
SES398861,2024-03-25 03:12:00,view_item,P0346,U3245,Mobile
SES658677,2024-04-10 15:17:00,add_to_cart,P0221,U610,Desktop
SES464210,2024-03-18 01:19:00,view_item,P0140,,Mobile
SES952523,2024-04-25 20:51:00,view_item,P0097,,Mobile
SES903398,2024-04-13 20:04:00,add_to_cart,P0394,,Mobile
SES519365,2024-02-27 03:43:00,view_item,P0008,,Tablet
SES904421,2024-06-19 16:13:00,add_to_cart,P0302,,Desktop
SES468220,2024-04-23 11:58:00,view_item,P0196,U6580,Mobile
SES849691,2024-03-23 23:36:00,view_item,P0311,,Tablet
SES471541,2024-04-06 21:37:00,view_item,P0489,,Mobile
SES711918,2024-06-19 13:50:00,remove_from_cart,P0210,,Mobile
SES906343,2024-06-29 10:40:00,remove_from_cart,P0114,,Tablet
SES553338,2024-04-03 20:52:00,view_item,P0415,U8734,Mobile
SES691245,2024-02-27 18:45:00,purchase,P0008,,Desktop
SES845759,2024-04-22 01:06:00,add_to_cart,P0150,U5989,Tablet
SES998077,2024-06-13 04:06:00,view_item,P0330,U1894,Tablet
SES812783,2024-02-01 12:31:00,purchase,P0400,,Mobile
SES288840,2024-04-25 03:51:00,add_to_cart,P0194,,Desktop
SES875631,2024-04-06 14:05:00,search,,U8814,Mobile
SES170210,2024-06-13 10:38:00,view_item,P0238,,Mobile
SES424808,2024-04-20 06:24:00,remove_from_cart,P0259,,Desktop
SES848093,2024-01-17 22:10:00,search,,U7391,Tablet
SES640334,2024-01-06 00:40:00,remove_from_cart,P0036,,Tablet
SES241301,2024-02-17 20:33:00,add_to_cart,P0265,U983,Desktop
SES811282,2024-06-08 09:10:00,search,P0396,U5507,Desktop
SES277831,2024-01-15 11:54:00,search,,U9537,Mobile
SES760210,2024-03-21 06:40:00,search,P0276,,Tablet
SES960855,2024-06-02 03:46:00,purchase,P0411,,Desktop
SES365129,2024-05-18 19:57:00,view_item,,,Desktop
SES210676,2024-01-28 00:36:00,purchase,P0195,U7164,Mobile
SES513163,2024-01-26 13:19:00,remove_from_cart,P0139,,Mobile
SES433507,2024-04-21 18:22:00,search,P0055,,Mobile
SES368447,2024-05-01 14:01:00,search,P0184,,Desktop
SES854595,2024-03-25 20:18:00,view_item,,U6757,Tablet
SES225254,2024-03-31 09:47:00,add_to_cart,P0143,,Desktop
SES682549,2024-05-30 11:12:00,view_item,,,Desktop
SES459954,2024-02-07 09:04:00,add_to_cart,,,Mobile
SES826171,2024-03-26 22:09:00,view_item,P0406,U7956,Tablet
SES325107,2024-05-22 00:09:00,view_item,,,Mobile
SES800403,2024-04-28 15:33:00,view_item,P0477,,Desktop
SES978719,2024-05-25 08:08:00,view_item,P0076,,Tablet
SES447847,2024-05-06 23:56:00,add_to_cart,P0016,,Desktop
SES908295,2024-02-18 00:20:00,remove_from_cart,P0446,,Desktop
SES641270,2024-06-04 00:04:00,view_item,P0396,U8670,Desktop
SES252169,2024-05-31 03:29:00,view_item,P0255,U1653,Desktop
SES310370,2024-03-28 16:55:00,view_item,P0407,U3072,Mobile
SES207432,2024-06-13 21:25:00,view_item,P0015,,Mobile
SES301433,2024-03-29 06:02:00,view_item,P0496,U4586,Desktop
SES746683,2024-03-22 11:50:00,search,P0171,,Tablet
SES264127,2024-03-18 14:08:00,view_item,P0469,,Mobile
SES590684,2024-03-20 22:44:00,remove_from_cart,P0082,,Tablet
SES926621,2024-06-04 20:09:00,search,P0197,U9790,Tablet
SES816512,2024-06-13 02:02:00,view_item,P0191,U849,Desktop
SES827867,2024-05-04 12:50:00,add_to_cart,P0183,,Desktop
SES796399,2024-03-10 19:06:00,view_item,,,Desktop
SES298671,2024-01-28 23:32:00,view_item,P0096,,Tablet
SES548836,2024-03-21 19:36:00,add_to_cart,P0333,,Tablet
SES334860,2024-03-12 22:50:00,view_item,P0232,,Desktop
SES403336,2024-04-27 03:27:00,view_item,P0397,,Tablet
SES522806,2024-05-15 22:01:00,purchase,,,Desktop
SES752919,2024-05-29 10:53:00,add_to_cart,P0363,,Mobile
SES480992,2024-04-25 19:27:00,view_item,P0069,U1137,Tablet
SES270522,2024-01-18 10:54:00,view_item,P0311,,Mobile
SES638785,2024-06-15 17:55:00,view_item,P0070,,Mobile
SES955680,2024-02-25 18:39:00,purchase,P0347,,Desktop
SES274954,2024-03-15 13:54:00,remove_from_cart,P0312,,Tablet
SES235488,2024-03-23 02:10:00,add_to_cart,P0167,U6627,Tablet
SES344463,2024-04-04 01:40:00,view_item,P0455,,Mobile
SES284885,2024-05-27 10:24:00,view_item,,,Mobile
SES420752,2024-01-23 17:33:00,remove_from_cart,,,Mobile
SES363601,2024-06-04 16:29:00,view_item,P0473,,Tablet
SES847817,2024-06-01 23:55:00,view_item,P0426,U5530,Desktop
SES535624,2024-01-31 11:23:00,remove_from_cart,,,Tablet
SES137958,2024-02-01 19:08:00,view_item,P0433,,Tablet
SES229315,2024-05-14 12:44:00,view_item,P0104,,Desktop
SES117055,2024-01-16 04:56:00,view_item,P0445,U6042,Desktop
SES748331,2024-04-27 21:24:00,search,,,Desktop
SES232514,2024-06-17 00:50:00,add_to_cart,P0007,,Desktop
SES783185,2024-05-15 07:26:00,view_item,,U8765,Tablet
SES356061,2024-02-10 13:08:00,view_item,P0440,U9761,Tablet
SES312151,2024-05-21 06:05:00,add_to_cart,P0143,,Tablet
SES237164,2024-01-21 04:48:00,view_item,P0034,U6717,Desktop
SES176043,2024-04-16 22:27:00,purchase,,,Tablet
SES323210,2024-04-10 21:40:00,view_item,P0336,U1851,Mobile
SES341741,2024-01-13 04:02:00,view_item,P0034,,Mobile
SES536718,2024-06-30 19:48:00,add_to_cart,P0312,,Mobile
SES334414,2024-05-12 16:24:00,view_item,P0219,U205,Tablet
SES628859,2024-01-24 08:35:00,purchase,P0377,,Tablet
SES940053,2024-06-20 13:45:00,view_item,P0468,,Tablet
SES637372,2024-02-17 12:02:00,search,P0486,,Desktop
SES402065,2024-05-10 05:56:00,search,P0291,U4740,Desktop
SES212251,2024-03-26 16:12:00,view_item,P0188,,Desktop
SES108346,2024-03-12 05:43:00,view_item,P0485,,Mobile
SES439539,2024-03-30 02:15:00,view_item,P0269,U5723,Mobile
SES892718,2024-05-25 02:43:00,add_to_cart,P0069,U827,Desktop
SES461845,2024-06-03 06:12:00,search,P0015,U6401,Tablet
SES231273,2024-04-10 19:43:00,add_to_cart,P0296,U50,Mobile
SES149152,2024-03-20 21:48:00,view_item,P0441,,Mobile
SES860698,2024-03-07 06:44:00,add_to_cart,P0489,,Desktop
SES229766,2024-05-19 22:01:00,remove_from_cart,P0105,U9567,Tablet
SES425946,2024-05-18 21:11:00,add_to_cart,P0314,U7713,Tablet
SES272415,2024-04-13 02:44:00,view_item,P0237,,Desktop
SES514569,2024-01-18 16:10:00,view_item,P0384,,Tablet
SES774908,2024-02-04 19:32:00,view_item,P0470,,Mobile
SES427214,2024-05-12 09:34:00,view_item,P0453,U6011,Mobile
SES208553,2024-01-16 02:38:00,view_item,P0467,,Mobile
SES442497,2024-02-14 04:40:00,view_item,P0436,,Desktop
SES950059,2024-03-02 01:15:00,view_item,P0390,U6611,Tablet
SES370051,2024-03-21 14:15:00,add_to_cart,,U586,Tablet
SES948078,2024-01-18 22:21:00,view_item,P0351,U4945,Mobile
SES748664,2024-05-01 07:03:00,view_item,P0433,U6382,Desktop
SES476723,2024-06-22 02:21:00,view_item,P0200,,Desktop
SES212742,2024-05-07 23:01:00,view_item,P0239,,Mobile
SES430491,2024-05-01 08:15:00,view_item,,U6707,Desktop
SES652929,2024-03-02 10:37:00,view_item,P0178,U797,Desktop
SES954525,2024-03-24 13:07:00,view_item,P0494,,Desktop
SES616714,2024-01-05 13:45:00,view_item,,U4179,Tablet
SES929434,2024-01-29 12:16:00,view_item,P0194,U569,Mobile
SES520406,2024-01-15 18:41:00,remove_from_cart,P0467,U951,Desktop
SES781484,2024-06-27 08:15:00,remove_from_cart,P0251,U6760,Desktop
SES167880,2024-06-01 11:45:00,add_to_cart,P0453,,Desktop
SES939368,2024-01-14 11:25:00,remove_from_cart,P0493,U2960,Tablet
SES300186,2024-03-14 17:42:00,view_item,P0233,U20,Tablet
SES205725,2024-01-24 14:11:00,view_item,,,Tablet
SES545598,2024-03-22 01:48:00,view_item,P0470,U2935,Tablet
SES692450,2024-01-22 21:27:00,view_item,P0205,,Mobile
SES224817,2024-05-31 20:09:00,view_item,,U7429,Desktop
SES757423,2024-04-14 12:34:00,view_item,P0122,U1128,Tablet
SES582369,2024-04-08 09:06:00,view_item,P0337,,Desktop
SES366039,2024-06-25 14:47:00,view_item,P0497,U5935,Desktop
SES491957,2024-04-13 23:39:00,view_item,P0375,,Tablet
SES783640,2024-01-30 12:47:00,view_item,,,Tablet
SES478214,2024-03-15 21:22:00,view_item,P0196,U5662,Tablet
SES122596,2024-04-07 01:26:00,view_item,P0446,,Tablet
SES703660,2024-01-15 02:17:00,purchase,P0120,,Desktop
SES809467,2024-05-26 11:09:00,view_item,,U4914,Tablet
SES471723,2024-06-04 06:49:00,search,P0284,,Tablet
SES290847,2024-01-06 00:27:00,view_item,P0307,U6845,Desktop
SES618991,2024-06-10 20:31:00,view_item,P0484,,Mobile
SES696889,2024-05-19 01:08:00,view_item,P0180,U1719,Tablet
SES874244,2024-04-15 19:28:00,purchase,P0128,,Mobile
SES302925,2024-06-19 18:54:00,search,,U7295,Tablet
SES588216,2024-06-22 03:16:00,remove_from_cart,P0237,U550,Tablet
SES805413,2024-04-12 13:51:00,view_item,,,Mobile
SES299109,2024-04-12 15:20:00,view_item,P0007,,Tablet
SES662159,2024-06-13 05:52:00,view_item,P0279,U2207,Mobile
SES572792,2024-02-10 10:13:00,remove_from_cart,,,Desktop
SES670190,2024-03-25 15:06:00,view_item,P0306,,Tablet
SES383395,2024-04-24 11:36:00,view_item,,,Tablet
SES298170,2024-01-17 02:13:00,add_to_cart,,,Tablet
SES583413,2024-03-30 16:20:00,add_to_cart,P0178,,Mobile
SES365355,2024-01-11 12:55:00,remove_from_cart,P0140,,Mobile
SES953731,2024-04-02 13:17:00,search,P0384,U365,Desktop
SES945230,2024-03-29 04:47:00,search,P0239,,Desktop
SES966850,2024-02-21 00:42:00,add_to_cart,,U3215,Mobile
SES740105,2024-04-14 05:06:00,remove_from_cart,P0057,U1928,Desktop
SES782399,2024-05-29 16:57:00,add_to_cart,P0424,U8953,Mobile
SES972847,2024-06-10 10:09:00,add_to_cart,P0032,U5199,Desktop
SES387228,2024-02-15 02:51:00,search,P0493,,Mobile
