transaction_id,date,store_id,customer_id,product_id,quantity,price,payment_method
TXN00024607,2024-04-01,ST034,CUST09031,P0403,2,447,Credit Card
TXN00061328,2024-03-28,ST013,CUST09432,P0219,1,1785,Credit Card
TXN00040315,2024-04-07,ST012,CUST03911,P0024,1,9099,UPI
TXN00085253,2024-06-09,ST044,CUST00089,P0143,2,4613,UPI
TXN00097729,2024-03-24,ST048,CUST01067,P0382,3,1499,Cash
TXN00080614,2024-03-23,ST000,CUST09553,P0454,2,1766,UPI
TXN00087603,2024-02-20,ST044,CUST00873,P0101,5,345,Credit Card
TXN00020907,2024-04-19,ST041,CUST02433,P0390,1,146,Debit Card
TXN00001446,2024-04-27,ST036,CUST04377,P0329,5,806,UPI
TXN00019123,2024-06-26,ST022,CUST03562,P0054,2,687,Credit Card
TXN00011639,2024-03-22,ST044,CUST08905,P0443,4,1298,UPI
TXN00067508,2024-03-16,ST026,CUST01238,P0242,5,1511,Debit Card
TXN00080113,2024-04-06,ST007,CUST05846,P0295,1,152,Cash
TXN00084017,2024-05-14,ST004,CUST09770,P0240,1,33483,Cash
TXN00081919,2024-06-22,ST037,CUST05317,P0173,3,29898,Cash
TXN00035505,2024-04-28,ST028,CUST06215,P0173,2,29898,Credit Card
TXN00052324,2024-06-28,ST043,CUST07146,P0412,3,198,UPI
TXN00030563,2024-05-21,ST015,CUST01904,P0214,4,1592,Credit Card
TXN00098884,2024-02-25,ST011,CUST01358,P0380,3,4753,UPI
TXN00015229,2024-06-08,ST010,CUST07751,P0302,1,402,Credit Card
TXN00096647,2024-02-05,ST010,CUST07635,P0202,3,1199,Debit Card
TXN00015237,2024-04-09,ST008,CUST01403,P0416,4,1603,UPI
TXN00078827,2024-05-16,ST039,CUST02381,P0323,2,407,Credit Card
TXN00068136,2024-05-14,ST017,CUST07640,P0207,4,3873,Credit Card
TXN00062971,2024-03-28,ST029,CUST02116,P0098,2,4132,Debit Card
TXN00026764,2024-03-13,ST026,CUST02992,P0068,5,36259,Debit Card
TXN00051511,2024-06-01,ST015,CUST02500,P0438,1,1735,Credit Card
TXN00036027,2024-04-10,ST015,CUST03773,P0019,1,2396,Cash
TXN00016815,2024-01-03,ST043,CUST08165,P0425,5,9592,Credit Card
TXN00092091,2024-05-01,ST040,CUST09128,P0028,5,553,Credit Card
TXN00047663,2024-05-09,ST009,CUST09812,P0032,4,24674,Debit Card
TXN00066839,2024-06-17,ST014,CUST02656,P0453,3,1077,Cash
TXN00020775,2024-06-29,ST017,CUST08184,P0445,4,9997,Cash
TXN00007407,2024-06-24,ST006,CUST07329,P0205,4,442,Debit Card
TXN00019575,2024-02-10,ST043,CUST09273,P0496,5,640,UPI
TXN00036014,2024-06-10,ST034,CUST01258,P0123,5,5487,Debit Card
TXN00059922,2024-01-17,ST027,CUST02191,P0317,1,1864,Cash
TXN00064138,2024-06-03,ST042,CUST08797,P0151,5,1462,UPI
TXN00079265,2024-04-27,ST036,CUST01801,P0403,4,447,Cash
TXN00083570,2024-04-13,ST029,CUST03713,P0312,5,38236,Cash
TXN00096396,2024-06-07,ST031,CUST05045,P0341,1,45920,Credit Card
TXN00030270,2024-02-20,ST010,CUST04079,P0407,5,1658,UPI
TXN00018918,2024-03-30,ST033,CUST00093,P0423,2,2561,Cash
TXN00081321,2024-03-07,ST022,CUST01401,P0089,2,699,UPI
TXN00088410,2024-04-07,ST003,CUST06159,P0303,4,1468,Cash
TXN00011175,2024-04-07,ST007,CUST04852,P0471,4,4533,Cash
TXN00027434,2024-01-13,ST038,CUST03951,P0479,5,3459,Credit Card
TXN00037365,2024-01-01,ST020,CUST07891,P0221,1,2104,Cash
TXN00019246,2024-06-01,ST037,CUST04138,P0497,5,1585,UPI
TXN00017032,2024-03-12,ST011,CUST01198,P0103,2,20129,Cash
TXN00028967,2024-06-26,ST049,CUST01422,P0443,3,1298,Cash
TXN00008681,2024-05-21,ST017,CUST03291,P0218,5,444,Cash
TXN00029109,2024-01-16,ST030,CUST00428,P0076,5,1350,Cash
TXN00023395,2024-02-27,ST001,CUST00077,P0019,2,2396,Debit Card
TXN00025207,2024-03-11,ST046,CUST08781,P0047,2,11236,Credit Card
TXN00005207,2024-03-24,ST029,CUST03881,P0409,1,44312,Cash
TXN00041066,2024-03-14,ST012,CUST08250,P0202,2,1199,Cash
TXN00034640,2024-06-24,ST027,CUST05919,P0056,2,40975,Credit Card
TXN00014661,2024-05-18,ST046,CUST06000,P0255,2,819,Cash
TXN00009490,2024-03-30,ST037,CUST04188,P0180,3,4029,UPI
TXN00067996,2024-04-14,ST044,CUST03839,P0171,1,1257,Debit Card
TXN00043474,2024-03-09,ST026,CUST02229,P0384,4,690,Credit Card
TXN00084427,2024-02-18,ST040,CUST07063,P0230,5,3521,Cash
TXN00023198,2024-04-13,ST005,CUST08316,P0059,1,1447,UPI
TXN00094102,2024-02-06,ST005,CUST04671,P0469,2,29040,Cash
TXN00000243,2024-03-18,ST011,CUST09282,P0015,5,85,Cash
TXN00043179,2024-05-15,ST028,CUST02484,P0027,4,166,UPI
TXN00082220,2024-03-07,ST022,CUST02039,P0440,5,1050,Cash
TXN00028702,2024-05-27,ST028,CUST02332,P0233,5,16231,Credit Card
TXN00009752,2024-03-29,ST035,CUST07240,P0380,1,4753,Cash
TXN00080322,2024-04-13,ST037,CUST08719,P0387,1,5584,Cash
TXN00026742,2024-03-27,ST010,CUST06595,P0246,4,3578,Debit Card
TXN00040337,2024-03-02,ST011,CUST05672,P0498,2,12590,Debit Card
TXN00025697,2024-04-05,ST034,CUST08459,P0489,1,33166,Cash
TXN00034875,2024-03-21,ST025,CUST03536,P0018,3,25654,Credit Card
TXN00057628,2024-01-05,ST033,CUST07534,P0147,1,4675,Debit Card
TXN00058495,2024-03-11,ST045,CUST04229,P0148,1,1399,Credit Card
TXN00059545,2024-03-21,ST002,CUST00822,P0455,3,43440,Debit Card
TXN00022902,2024-06-15,ST024,CUST04430,P0479,1,3459,UPI
TXN00056557,2024-03-15,ST017,CUST03541,P0286,3,5755,Credit Card
TXN00048431,2024-01-22,ST016,CUST09175,P0477,2,17644,Credit Card
TXN00070722,2024-03-21,ST049,CUST02467,P0159,4,4571,Debit Card
TXN00079968,2024-04-14,ST046,CUST01992,P0215,5,3691,Credit Card
TXN00061160,2024-04-20,ST026,CUST07141,P0027,3,166,UPI
TXN00033480,2024-04-20,ST006,CUST08372,P0105,3,49831,Credit Card
TXN00073145,2024-05-14,ST006,CUST06860,P0004,3,4479,Debit Card
TXN00010620,2024-03-16,ST031,CUST02513,P0031,4,11984,Cash
TXN00093137,2024-06-29,ST002,CUST06032,P0277,1,4363,Debit Card
TXN00030112,2024-04-24,ST008,CUST03276,P0014,5,42417,UPI
TXN00035810,2024-02-15,ST004,CUST07407,P0410,2,9621,UPI
TXN00036969,2024-03-29,ST034,CUST00325,P0499,3,2990,Cash
TXN00072598,2024-01-26,ST015,CUST09564,P0435,2,6469,Debit Card
TXN00049843,2024-02-10,ST030,CUST09117,P0035,1,746,UPI
TXN00095643,2024-04-12,ST047,CUST06350,P0204,5,5539,Debit Card
TXN00080616,2024-01-30,ST011,CUST01970,P0012,1,7384,UPI
TXN00021957,2024-04-25,ST034,CUST01799,P0437,1,1543,Credit Card
TXN00096709,2024-06-04,ST021,CUST06205,P0140,3,2757,Debit Card
TXN00060401,2024-03-18,ST032,CUST05081,P0472,1,8023,UPI
TXN00028685,2024-02-02,ST020,CUST01860,P0270,3,271,Debit Card
TXN00029565,2024-01-25,ST029,CUST01525,P0265,3,1535,Debit Card
TXN00052397,2024-05-04,ST028,CUST00657,P0316,2,48387,UPI
TXN00066945,2024-02-28,ST025,CUST01253,P0050,5,16968,Debit Card
TXN00034242,2024-03-20,ST025,CUST06320,P0009,4,1037,Credit Card
TXN00045569,2024-01-04,ST011,CUST00209,P0038,3,37655,Debit Card
TXN00009933,2024-01-01,ST017,CUST02503,P0198,1,1265,UPI
TXN00088093,2024-02-11,ST016,CUST01775,P0481,3,281,Debit Card
TXN00035743,2024-04-07,ST033,CUST01949,P0136,3,43435,Debit Card
TXN00007538,2024-03-22,ST023,CUST08832,P0451,2,512,Cash
TXN00094991,2024-06-21,ST002,CUST08207,P0326,2,3883,Debit Card
TXN00080275,2024-06-17,ST025,CUST05241,P0388,1,1100,Debit Card
TXN00041938,2024-03-19,ST011,CUST04234,P0310,4,25585,Cash
TXN00099403,2024-04-11,ST037,CUST01286,P0054,4,687,UPI
TXN00019812,2024-06-09,ST020,CUST07812,P0296,1,3394,UPI
TXN00092664,2024-02-08,ST004,CUST00981,P0111,2,32089,Debit Card
TXN00081847,2024-05-27,ST008,CUST04591,P0319,5,1353,UPI
TXN00071202,2024-03-03,ST030,CUST05212,P0432,1,361,Cash
TXN00063754,2024-03-11,ST027,CUST02787,P0387,3,5584,Debit Card
TXN00054092,2024-05-08,ST028,CUST08705,P0139,1,4181,Cash
TXN00067282,2024-04-19,ST045,CUST04682,P0335,5,1868,Debit Card
TXN00069242,2024-06-13,ST002,CUST08933,P0176,2,27029,Credit Card
TXN00048511,2024-02-14,ST034,CUST04066,P0128,4,35064,Cash
TXN00026050,2024-01-06,ST037,CUST08704,P0416,3,1603,Cash
TXN00040948,2024-03-25,ST045,CUST07480,P0336,3,4406,UPI
TXN00016561,2024-05-12,ST023,CUST03995,P0275,5,1960,Cash
TXN00077257,2024-01-04,ST014,CUST00540,P0195,2,2970,Cash
TXN00036550,2024-05-11,ST033,CUST04456,P0468,4,934,Credit Card
TXN00044840,2024-04-22,ST037,CUST07393,P0157,3,566,Credit Card
TXN00018248,2024-01-26,ST045,CUST04801,P0438,3,1735,Cash
TXN00085320,2024-01-29,ST045,CUST01128,P0385,2,35790,Credit Card
TXN00062042,2024-03-08,ST042,CUST06020,P0445,2,9997,Credit Card
TXN00084676,2024-06-12,ST021,CUST06053,P0089,3,699,Cash
TXN00000309,2024-02-26,ST022,CUST02855,P0489,3,33166,UPI
TXN00034028,2024-04-30,ST009,CUST06653,P0234,1,121,Cash
TXN00089060,2024-04-25,ST014,CUST08041,P0370,3,1352,Credit Card
TXN00050721,2024-06-02,ST029,CUST00905,P0232,1,7194,Debit Card
TXN00017932,2024-04-09,ST013,CUST04116,P0127,5,1003,UPI
TXN00069826,2024-03-26,ST028,CUST09977,P0404,5,627,Debit Card
TXN00075096,2024-04-05,ST029,CUST01722,P0024,5,9099,Cash
TXN00090539,2024-01-26,ST014,CUST09137,P0428,4,6926,UPI
TXN00079820,2024-02-16,ST004,CUST05524,P0304,1,1205,Credit Card
TXN00068045,2024-02-17,ST039,CUST04549,P0204,2,5539,Cash
TXN00005192,2024-05-12,ST022,CUST04682,P0454,5,1766,Credit Card
TXN00037526,2024-01-12,ST034,CUST09861,P0400,5,24095,Debit Card
TXN00068435,2024-03-31,ST014,CUST02722,P0483,2,4232,UPI
TXN00018390,2024-02-04,ST027,CUST07870,P0244,5,1311,UPI
TXN00092418,2024-04-10,ST044,CUST05390,P0175,5,3160,Debit Card
TXN00086353,2024-06-01,ST011,CUST07995,P0103,1,20129,Debit Card
TXN00056026,2024-05-17,ST005,CUST02348,P0098,5,4132,Credit Card
TXN00007968,2024-03-23,ST031,CUST00184,P0274,4,1174,Cash
TXN00002989,2024-06-02,ST021,CUST02866,P0388,4,1100,Cash
TXN00024085,2024-01-24,ST039,CUST02685,P0031,5,11984,Credit Card
TXN00025606,2024-06-14,ST036,CUST02478,P0257,2,43102,Credit Card
TXN00085392,2024-02-18,ST000,CUST01279,P0383,5,2907,Credit Card
TXN00062146,2024-02-24,ST019,CUST00978,P0142,5,378,UPI
TXN00045512,2024-06-07,ST041,CUST02998,P0138,1,1369,Cash
TXN00010382,2024-02-23,ST033,CUST05804,P0137,1,6699,UPI
TXN00093276,2024-03-25,ST014,CUST02211,P0032,4,24674,UPI
TXN00009420,2024-06-15,ST047,CUST03311,P0022,1,338,UPI
TXN00094780,2024-03-24,ST017,CUST07491,P0201,2,21404,Cash
TXN00090421,2024-02-18,ST033,CUST03899,P0014,2,42417,Cash
TXN00011530,2024-06-25,ST043,CUST06145,P0079,5,4675,Credit Card
TXN00001860,2024-05-15,ST010,CUST09103,P0053,2,902,UPI
TXN00074329,2024-06-11,ST018,CUST04703,P0059,4,1447,Debit Card
TXN00015484,2024-05-04,ST038,CUST09952,P0360,2,1488,Credit Card
TXN00020244,2024-04-13,ST008,CUST09153,P0149,4,1527,Credit Card
TXN00064353,2024-02-07,ST033,CUST02430,P0020,4,1286,Debit Card
TXN00081664,2024-04-05,ST038,CUST07235,P0137,1,6699,UPI
TXN00019342,2024-05-20,ST037,CUST01158,P0090,4,328,Credit Card
TXN00006867,2024-02-07,ST047,CUST02991,P0213,3,1964,UPI
TXN00041714,2024-02-03,ST049,CUST01695,P0467,3,4757,UPI
TXN00053229,2024-02-29,ST019,CUST04140,P0496,1,640,UPI
TXN00003990,2024-01-18,ST019,CUST02748,P0245,3,775,Credit Card
TXN00066091,2024-02-02,ST007,CUST05693,P0201,5,21404,Cash
TXN00064622,2024-03-04,ST012,CUST04929,P0034,1,3507,Credit Card
TXN00051975,2024-05-03,ST038,CUST05365,P0208,2,254,Credit Card
TXN00020471,2024-01-25,ST006,CUST05808,P0450,1,40338,UPI
TXN00035537,2024-03-08,ST009,CUST02125,P0406,3,30868,UPI
TXN00084417,2024-06-28,ST046,CUST01452,P0455,2,43440,Credit Card
TXN00056919,2024-04-20,ST013,CUST08772,P0194,3,43502,Debit Card
TXN00002674,2024-06-08,ST016,CUST03831,P0087,1,1465,Debit Card
TXN00061877,2024-04-30,ST040,CUST00940,P0208,4,254,Debit Card
TXN00035473,2024-02-06,ST027,CUST05200,P0161,3,660,Credit Card
TXN00021524,2024-04-09,ST043,CUST00362,P0020,4,1286,Credit Card
TXN00079040,2024-02-13,ST007,CUST00620,P0161,3,660,Credit Card
TXN00091938,2024-01-19,ST036,CUST05868,P0454,1,1766,Debit Card
TXN00029668,2024-06-14,ST047,CUST06707,P0200,2,1473,Cash
TXN00006101,2024-05-04,ST044,CUST05370,P0463,5,741,Debit Card
TXN00051666,2024-04-01,ST008,CUST09732,P0241,3,1861,Cash
TXN00076060,2024-06-02,ST004,CUST01984,P0236,2,2778,Credit Card
TXN00093902,2024-01-12,ST024,CUST09906,P0015,4,85,Credit Card
TXN00028816,2024-02-28,ST042,CUST02563,P0185,1,18432,Debit Card
TXN00092468,2024-03-30,ST014,,P0446,4,1286,UPI
TXN00017981,2024-02-01,ST007,CUST02647,P0040,5,883,UPI
TXN00002541,2024-05-12,ST002,CUST07636,P0443,2,1298,UPI
TXN00065865,2024-03-27,ST016,CUST09360,P0316,4,48387,Cash
TXN00056121,2024-02-25,ST041,CUST05759,P0118,4,958,Credit Card
TXN00092061,2024-05-08,ST047,CUST01357,P0481,2,281,Debit Card
TXN00087045,2024-01-21,ST023,CUST05171,P0485,3,1318,Cash
TXN00038559,2024-04-24,ST048,CUST07393,P0233,3,16231,Credit Card
TXN00041287,2024-04-01,ST015,CUST04246,P0117,2,9501,Cash
TXN00053845,2024-02-12,ST022,CUST00060,P0278,4,2306,UPI
TXN00033262,2024-02-11,ST032,CUST03590,P0443,1,1298,UPI
TXN00044045,2024-06-19,ST003,CUST03143,P0269,1,4915,Debit Card
TXN00036833,2024-05-17,ST009,CUST05055,P0285,4,111,UPI
TXN00084155,2024-03-16,ST029,CUST05713,P0380,5,4753,Credit Card
TXN00078176,2024-02-11,ST036,CUST07595,P0063,4,2523,Cash
TXN00058028,2024-02-26,ST048,CUST01255,P0117,3,9501,Credit Card
TXN00095560,2024-04-24,ST039,CUST08119,P0096,1,1119,Cash
TXN00040408,2024-05-13,ST045,CUST02304,P0226,2,375,Cash
TXN00023475,2024-06-03,ST037,CUST02039,P0456,5,3836,Credit Card
TXN00031182,2024-01-05,ST009,CUST07238,P0396,4,4314,Cash
TXN00062423,2024-06-23,ST022,CUST04132,P0370,5,1352,UPI
TXN00017948,2024-03-24,ST023,CUST09952,P0159,2,4571,Debit Card
TXN00086510,2024-01-29,ST020,CUST02520,P0216,2,11390,Credit Card
TXN00010502,2024-05-07,ST017,CUST08697,P0182,4,11762,UPI
TXN00029106,2024-04-13,ST006,CUST05792,P0147,4,4675,Credit Card
TXN00096925,2024-04-05,ST004,CUST03089,P0167,5,25076,Cash
TXN00079050,2024-04-08,ST027,CUST01692,P0223,4,2916,Debit Card
TXN00062370,2024-01-22,ST013,CUST07552,P0186,1,7756,UPI
TXN00061796,2024-02-19,ST047,CUST07859,P0064,1,601,UPI
TXN00091748,2024-04-05,ST040,CUST01025,P0067,4,108,Credit Card
TXN00008124,2024-02-29,ST014,CUST09958,P0038,5,37655,UPI
TXN00054756,2024-03-12,ST015,CUST06990,P0013,3,4081,Debit Card
TXN00065806,2024-03-22,ST021,CUST09379,P0461,5,20737,Debit Card
TXN00052666,2024-02-29,ST004,CUST06356,P0102,3,1585,Credit Card
TXN00057939,2024-03-31,ST034,CUST02025,P0327,5,2707,Cash
TXN00037050,2024-01-12,ST005,CUST01252,P0006,2,1405,Credit Card
TXN00019087,2024-06-09,ST019,CUST06162,P0060,2,255,UPI
TXN00029573,2024-04-14,ST029,CUST07128,P0068,2,36259,UPI
TXN00040432,2024-04-12,ST003,CUST05949,P0248,4,541,Debit Card
TXN00019582,2024-05-10,ST002,CUST07514,P0486,1,2290,Credit Card
TXN00058068,2024-04-08,ST035,CUST06657,P0068,5,36259,Credit Card
TXN00044357,2024-03-29,ST013,CUST00397,P0363,5,1421,Credit Card
TXN00067537,2024-03-03,ST034,CUST08819,P0291,2,17479,Cash
TXN00027941,2024-04-12,ST001,CUST04767,P0084,2,9971,Cash
TXN00024480,2024-06-13,ST037,CUST02287,P0369,3,982,UPI
TXN00011171,2024-05-03,ST025,CUST09847,P0284,5,2763,Credit Card
TXN00035094,2024-05-03,ST037,CUST04006,P0399,4,1456,UPI
TXN00025451,2024-04-25,ST021,CUST06648,P0470,1,27117,Debit Card
TXN00062815,2024-02-20,ST011,CUST03877,P0047,2,11236,Credit Card
TXN00094833,2024-01-06,ST028,CUST07742,P0362,3,4773,Credit Card
TXN00064751,2024-01-15,ST026,CUST05267,P0246,3,3578,Cash
TXN00053547,2024-04-10,ST039,CUST09132,P0388,3,1100,Credit Card
TXN00079206,2024-04-14,ST018,CUST04246,P0131,5,23822,Debit Card
TXN00031594,2024-06-02,ST003,CUST07384,P0387,5,5584,UPI
TXN00003111,2024-02-20,ST020,CUST02185,P0151,1,1462,Cash
TXN00053859,2024-03-29,ST006,,P0102,3,1585,Cash
TXN00019422,2024-06-05,ST004,CUST09077,P0286,1,5755,Debit Card
TXN00081378,2024-06-15,ST030,CUST07211,P0320,1,231,Credit Card
TXN00010461,2024-04-03,ST036,CUST03410,P0101,4,345,Debit Card
TXN00007540,2024-02-10,ST036,CUST00376,P0422,5,6364,Credit Card
TXN00083715,2024-03-13,ST010,CUST01053,P0007,5,2096,Credit Card
TXN00061706,2024-03-10,ST043,CUST08680,P0314,3,7893,Credit Card
TXN00060510,2024-06-29,ST022,CUST07008,P0284,4,2763,Debit Card
TXN00048226,2024-04-28,ST026,CUST03927,P0040,2,883,Credit Card
TXN00074281,2024-03-21,ST048,CUST05928,P0445,1,9997,UPI
TXN00050262,2024-02-26,ST003,CUST03566,P0274,3,1174,Debit Card
TXN00095116,2024-04-03,ST012,CUST02281,P0201,4,21404,Cash
TXN00091891,2024-01-20,ST028,CUST06156,P0182,2,11762,Debit Card
TXN00010196,2024-05-03,ST042,CUST03412,P0188,1,49627,Cash
TXN00084791,2024-03-25,ST022,CUST02254,P0293,5,9831,Cash
TXN00030029,2024-02-06,ST037,CUST06196,P0123,2,5487,Credit Card
TXN00025673,2024-03-29,ST003,CUST02868,P0036,2,2218,Credit Card
TXN00078109,2024-03-02,ST010,CUST05203,P0145,2,20363,UPI
TXN00040550,2024-02-05,ST037,CUST03671,P0021,3,1166,UPI
TXN00000315,2025-04-28,ST048,CUST08040,P0441,2,1492,Credit Card
TXN00002347,2024-03-17,ST034,CUST01284,P0002,2,8084,Cash
TXN00027583,2024-06-17,ST008,CUST07295,P0399,5,1456,UPI
TXN00001622,2024-04-08,ST039,CUST02404,P0404,3,627,Debit Card
TXN00034256,2024-03-21,ST037,CUST08072,P0056,1,40975,Credit Card
TXN00042140,2024-06-30,ST024,CUST09866,P0152,2,22813,Debit Card
TXN00056231,2024-05-05,ST036,CUST02339,P0004,3,4479,UPI
TXN00086418,2024-05-07,ST021,CUST02091,P0453,1,1077,UPI
TXN00064240,2024-02-07,ST043,CUST09393,P0358,3,1036,Credit Card
TXN00025573,2024-03-09,ST046,CUST00459,P0070,2,881,Credit Card
TXN00013264,2024-04-10,ST044,CUST07332,P0161,2,660,Cash
TXN00052311,2024-03-16,ST030,CUST00515,P0467,2,4757,Cash
TXN00082438,2024-02-01,ST007,CUST03277,P0006,3,1405,Cash
TXN00093957,2024-03-03,ST012,CUST06091,P0048,1,1622,Cash
TXN00040385,2024-06-01,ST038,CUST06696,P0267,5,1342,Cash
TXN00022133,2024-03-19,ST005,CUST09890,P0231,3,15424,UPI
TXN00012084,2024-01-16,ST022,CUST07044,P0044,4,4800,Debit Card
TXN00040274,2024-04-24,ST002,CUST03077,P0224,4,2003,UPI
TXN00023168,2024-02-05,ST009,CUST02907,P0178,4,4862,Cash
TXN00027114,2024-06-16,ST041,CUST07287,P0046,2,28758,Debit Card
TXN00015460,2024-02-05,ST023,CUST04100,P0098,5,4132,Cash
TXN00052019,2024-06-09,ST044,CUST08194,P0468,2,934,Cash
TXN00072040,2024-04-07,ST030,CUST07697,P0381,3,746,UPI
TXN00016642,2024-05-29,ST046,CUST00195,P0439,2,345,UPI
TXN00085110,2024-01-29,ST028,CUST01769,P0211,3,668,Cash
TXN00023073,2024-05-12,ST047,CUST02538,P0138,4,1369,Cash
TXN00012900,2024-06-07,ST041,CUST06652,P0296,5,3394,Cash
TXN00074755,2024-01-05,ST021,CUST01874,P0184,5,3864,Debit Card
TXN00067912,2024-01-13,ST049,CUST09637,P0353,4,4724,Debit Card
TXN00030801,2024-01-06,ST025,CUST00351,P0317,5,1864,Debit Card
TXN00048291,2024-03-02,ST028,CUST02062,P0303,2,1468,Credit Card
TXN00057370,2024-01-06,ST040,CUST04307,P0091,3,7742,Debit Card
TXN00065479,2024-06-25,ST033,CUST04128,P0341,5,45920,Credit Card
TXN00085512,2024-03-23,ST020,CUST09010,P0208,5,254,Debit Card
TXN00071038,2024-06-14,ST001,CUST01663,P0101,1,345,Cash
TXN00012175,2024-04-25,ST025,CUST07001,P0478,1,39095,Cash
TXN00039026,2024-04-17,ST045,CUST06081,P0177,4,1015,Debit Card
TXN00006227,2024-06-28,ST046,CUST04165,P0122,5,4513,Cash
TXN00071596,2024-04-04,ST029,CUST07330,P0310,4,25585,Debit Card
TXN00087713,2024-06-07,ST031,CUST03200,P0032,1,24674,UPI
TXN00006922,2024-02-14,ST033,CUST01093,P0349,1,22144,UPI
TXN00057363,2024-01-06,ST048,CUST08753,P0159,5,4571,Debit Card
TXN00047584,2024-02-19,ST020,CUST09987,P0231,3,15424,Credit Card
TXN00040088,2024-03-27,ST021,CUST06827,P0193,2,21807,UPI
TXN00031347,2024-03-10,ST032,CUST06494,P0056,2,40975,UPI
TXN00045476,2024-04-06,ST031,CUST03818,P0210,5,569,Cash
TXN00061800,2024-06-17,ST016,CUST07203,P0105,2,49831,Credit Card
TXN00070439,2024-06-22,ST021,CUST07528,P0049,1,701,Credit Card
TXN00099597,2024-01-14,ST020,CUST09705,P0381,4,746,UPI
TXN00010836,2024-04-09,ST000,CUST07565,P0305,4,5705,UPI
TXN00090928,2024-05-03,ST023,CUST02154,P0039,1,1562,UPI
TXN00046732,2024-02-04,ST042,CUST08475,P0287,2,48573,Credit Card
TXN00082891,2024-05-17,ST039,CUST06611,P0057,1,1218,Debit Card
TXN00089531,2024-03-05,ST041,CUST05944,P0021,4,1166,UPI
TXN00053449,2024-01-03,ST009,CUST08492,P0120,3,3688,Cash
TXN00063074,2024-03-23,ST015,CUST06290,P0289,2,26135,Credit Card
TXN00067512,2024-05-23,ST002,CUST04661,P0309,5,1373,Cash
TXN00018369,2024-05-28,ST039,CUST09987,P0385,2,35790,Debit Card
TXN00077751,2024-02-24,ST026,CUST09382,P0409,1,44312,Debit Card
TXN00087963,2024-05-19,ST046,CUST00245,P0462,5,5505,Debit Card
TXN00076495,2024-04-18,ST034,CUST08532,P0060,1,255,Cash
TXN00039119,2024-02-04,ST036,CUST04923,P0240,5,33483,Cash
TXN00036191,2024-03-24,ST047,CUST08060,P0189,1,1003,Debit Card
TXN00006032,2024-05-18,ST036,CUST03250,P0121,4,435,Credit Card
TXN00088225,2024-01-06,ST036,CUST07633,P0427,1,2209,Cash
TXN00079154,2024-02-25,ST000,CUST03889,P0447,3,13072,UPI
TXN00025331,2024-05-08,ST034,CUST09153,P0345,3,13022,Credit Card
TXN00037122,2024-06-06,ST027,CUST07918,P0353,4,4724,UPI
TXN00031214,2024-01-14,ST016,CUST07576,P0493,1,8950,Credit Card
TXN00081162,2024-06-06,ST003,CUST03919,P0084,3,9971,Credit Card
TXN00091031,2024-01-24,ST001,CUST02822,P0040,4,883,Debit Card
TXN00070313,2024-01-05,ST038,CUST08606,P0477,3,17644,UPI
TXN00004177,2024-05-22,ST039,CUST09543,P0366,1,20906,Cash
TXN00096624,2024-05-01,ST020,CUST07188,P0041,1,6713,UPI
TXN00000903,2024-04-10,ST020,CUST01974,P0407,2,1658,Cash
TXN00049988,2024-01-30,ST002,CUST00930,P0380,3,4753,Debit Card
TXN00016674,2024-04-13,ST017,CUST06666,P0491,3,4073,Credit Card
TXN00066677,2024-02-17,ST026,CUST05883,P0489,1,33166,UPI
TXN00047505,2024-02-06,ST013,CUST09499,P0206,2,37083,UPI
TXN00063198,2024-04-27,ST022,CUST05905,P0451,3,512,Debit Card
TXN00093265,2024-04-09,ST013,CUST09967,P0174,3,4215,Cash
TXN00060569,2024-03-20,ST026,CUST07861,P0367,2,3138,Cash
TXN00059436,2024-02-21,ST032,CUST08355,P0050,5,16968,Credit Card
TXN00056342,2024-04-11,ST035,CUST08315,P0054,3,687,Cash
TXN00008012,2024-04-15,ST039,CUST04379,P0210,4,569,Debit Card
TXN00060763,2024-04-23,ST016,CUST07905,P0231,1,15424,Credit Card
TXN00085429,2024-05-06,ST022,CUST09789,P0387,5,5584,UPI
TXN00008362,2024-02-18,ST028,CUST02297,P0449,3,687,Credit Card
TXN00098197,2024-02-24,ST030,CUST00508,P0059,4,1447,Cash
TXN00033434,2024-04-25,ST018,CUST00633,P0117,4,9501,Cash
TXN00081615,2024-06-26,ST048,CUST03033,P0323,3,407,Debit Card
TXN00024212,2024-05-04,ST039,CUST09519,P0270,5,271,UPI
TXN00026708,2024-03-25,ST014,CUST07655,P0367,2,3138,Credit Card
TXN00024339,2024-04-15,ST000,CUST06506,P0322,2,663,Debit Card
TXN00069532,2024-05-16,ST026,CUST05791,P0442,2,3709,UPI
TXN00032058,2024-06-02,ST038,CUST06190,P0172,1,830,Cash
TXN00094299,2024-02-04,ST003,CUST05412,P0109,5,47719,UPI
TXN00066008,2024-04-29,ST028,CUST06502,P0473,2,1759,UPI
TXN00083417,2024-05-04,ST034,CUST06736,P0271,3,1125,UPI
TXN00025918,2024-06-30,ST001,CUST07978,P0342,4,478,Debit Card
TXN00042679,2024-03-23,ST015,CUST07515,P0289,5,26135,Debit Card
TXN00019934,2024-05-19,ST009,CUST03865,P0343,4,1028,Credit Card
TXN00025819,2024-04-06,ST009,CUST01669,P0301,3,1196,Credit Card
TXN00017922,2024-04-07,ST044,CUST02034,P0440,5,1050,Credit Card
TXN00064151,2024-05-31,ST017,CUST00600,P0363,5,1421,Credit Card
